FATAL ERROR 2017-07-04 08:11:58  VALID_USER_DATA
INFO 2017-07-04 08:11:58  1PMm8UvCKNR0Cl/+6OXHDw==
INFO 2017-07-04 08:11:58  1PMm8UvCKNTGU28EDCpX1g==
INFO 2017-07-04 08:11:58  2017-07-04 08:11:58
INFO 2017-07-04 08:11:58  Enregistrement de xml   users.xml
INFO 2017-07-04 08:12:03  D:\TEMP\DTT\DTT CAPPUCCINO\DTT
INFO 2017-07-04 08:12:03   dddd --->  D:\TEMP\DTT\DTT CAPPUCCINO\DTT
INFO 2017-07-04 08:12:03  D:\TEMP\DTT\DTT CAPPUCCINO\DTT\000010014_2017061800.DTT
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:03  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  20
INFO 2017-07-04 08:12:04  38
INFO 2017-07-04 08:12:04  38
INFO 2017-07-04 08:12:04  38
INFO 2017-07-04 08:12:04  38
INFO 2017-07-04 08:12:04  38
INFO 2017-07-04 08:12:04  38
INFO 2017-07-04 08:12:04  38
INFO 2017-07-04 08:12:04  38
INFO 2017-07-04 08:12:04  45
INFO 2017-07-04 08:12:04  66
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  25
INFO 2017-07-04 08:12:04  51
INFO 2017-07-04 08:12:04  45
INFO 2017-07-04 08:12:04  66
INFO 2017-07-04 08:12:04  42
INFO 2017-07-04 08:12:04  25
INFO 2017-07-04 08:12:04  51
INFO 2017-07-04 08:12:04  45
INFO 2017-07-04 08:12:04  66
INFO 2017-07-04 08:12:04  42
